BFN,BUS_PROF_NAME,FULL_ADDRESS,LICENSES,LIC_STATUS,ISSUE_DATE,END_DATE,ADDRESS_ID,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,ZIP,COUNCIL_DIST,POLICE_DIST,CENSUS_TRACT,X_COORD,Y_COORD
2015-BFN-0000985,VILLAGRAN RESTAURANTE,1512 W ALAMEDA AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-05-08 14:26:38,2019-04-28 00:00:00,91652.0,1512 W Alameda Ave,None,Denver,CO,None,7,4,01302,3138121.0,1684199.0
2014-BFN-1070952,THE 49TH,4550 S KIPLING STSUITE 6 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-05-31 10:33:46,2019-06-03 00:00:00,270120.0,4550 S Kipling St Unit 6,None,Denver,CO,None,2,4,12014,3110151.0,1655944.0
2013-BFN-1065242,LI'S ASIAN BISTRO,1355 N SANTA FE DRSUITE D ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-10 16:04:50,2019-06-17 00:00:00,352816.0,1355 N Santa Fe Dr Ste D,None,Denver,CO,None,3,1,01800,3140880.0,1693865.0
2012-BFN-1063900,WAFFLE BROTHERS,1707 LAFAYETTE ST,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2019-02-22 09:31:21.000001,2020-01-29 00:00:00,57469.0,1707 N Lafayette St,None,Denver,CO,None,9,6,03102,3148730.0,1696132.0
2018-BFN-0005649,WARREN VILLAGE,144 W COLFAX AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-08-20 14:43:35,2019-08-20 00:00:00,180083.0,144 W Colfax Ave,None,Denver,CO,None,10,6,02000,3143554.0,1694751.0
2013-BFN-1064532,MIKE WRIGHT GALLERY,1412 WAZEE ST,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2019-01-30 10:15:13,2019-11-20 00:00:00,54042.0,1412 Wazee St,None,Denver,CO,None,9,6,01701,3140071.0,1698243.0
2001-BFN-5052,PLAZA DE SANTA FE LIQUORS,1355 SANTA FE DRSUITE 1 ,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2018-10-08 12:35:38,2019-11-20 00:00:00,None,None,None,None,None,None,3,1,01800,3140863.0,1693949.0
2001-BFN-75178,DOMO RESTAURANT,1365 N OSAGE ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-07 14:10:04,2019-12-14 00:00:00,68546.0,1365 N Osage St,None,Denver,CO,None,3,1,01900,3139025.0,1694113.0
2009-BFN-1039687,BUCHI CAFE CUBANO,2651 W 38TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-07-05 11:18:24,2019-07-01 00:00:00,177840.0,2651 W 38th Ave,None,Denver,CO,None,1,1,00401,3134841.0,1705508.0
2012-BFN-1062925,BARED,437 W COLFAX AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2019-02-20 14:00:36,2020-01-29 00:00:00,182208.0,437 W Colfax Ave,None,Denver,CO,None,9,6,01702,3142260.0,1694903.0
2016-BFN-0007422,"ARGONAUT WINE & LIQUOR STORE, INC.",760 E COLFAX AVE,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-11-03 00:00:00,2017-11-03 00:00:00,237297.0,760 E Colfax Ave,None,Denver,CO,None,10,6,02703,3146795.0,1694778.0
2013-BFN-1069713,MAX'S WINE DIVE,696 SHERMAN ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-06-22 13:24:36,2019-06-14 00:00:00,467481.0,696 N Sherman St,None,Denver,CO,None,10,3,02801,3144935.0,1690147.0
2012-BFN-1058788,WALMART MARKET #3127,5141 CHAMBERS RD,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-06-08 11:42:28,2019-06-24 00:00:00,170836.0,5141 N Chambers Rd,None,Denver,CO,None,11,5,08311,3193568.0,1711887.0
2005-BFN-1015528,QDOBA MEXICAN EATS,6110 E COLFAX AVE UNIT 1 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-23 15:30:42,2019-09-12 00:00:00,264305.0,6110 E Colfax Ave Unit 1,None,Denver,CO,None,5,2,04304,3163974.0,1694902.0
2018-BFN-0006082,ST. VINCENT DE PAUL CATHOLIC PARIS IN DENVER,2375 E ARIZONA AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-09-04 12:45:57,2019-09-04 00:00:00,108227.0,2375 E Arizona Ave,None,Denver,CO,None,6,3,03902,3152303.0,1678555.0
2001-BFN-69960,BE ON KEY PYSCHEDELIC RIPPLE,1700 LOGAN ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2019-01-08 13:40:56,2019-12-08 00:00:00,246460.0,1700 N Logan St,None,Denver,CO,None,10,6,02601,3145653.0,1696090.0
2007-BFN-1029078,DOUGHERTY'S,5 E ELLSWORTH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-01-10 10:14:06,2020-02-14 00:00:00,185281.0,5 E Ellsworth Ave,None,Denver,CO,None,7,3,02802,3144267.0,1686331.0
2008-BFN-1037634,7-ELEVEN 18730A,3177 E COLFAX AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-12-10 09:49:06.000001,2020-01-05 00:00:00,58486.0,3177 E Colfax Ave,None,Denver,CO,None,9,2,03701,3154555.0,1695044.0
2005-BFN-1016684,WINES OFF WYNKOOP,1610 16TH ST UNIT# D ,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2011-09-16 00:00:00,2014-09-02 00:00:00,None,None,None,None,None,None,9,6,01701,3140358.0,1699022.0
2003-BFN-1005964,THE MAGNOLIA HOTEL,818 17TH ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-01-10 11:43:33,2020-02-08 00:00:00,55171.0,818 17th St,None,Denver,CO,None,9,6,01702,3142770.0,1697318.0
2006-BFN-1021839,TEXAS DE BRAZIL CHURRASCARIA,8390 E 49TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-10-09 08:17:58,2019-09-18 00:00:00,261215.0,8390 E Northfield Blvd,None,Denver,CO,None,8,5,04105,3171343.0,1710526.0
2004-BFN-1010958,SKYLINE SPIRITS,939 E 11TH AVE,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2018-10-08 14:34:23.000001,2019-10-18 00:00:00,None,None,None,None,None,None,10,6,02703,3147495.0,1692654.0
2014-BFN-1074564,DENVER DEEP DISH,1200 W 38TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-07 14:04:51,2019-12-04 00:00:00,43597.0,1200 W 38th Ave,None,Denver,CO,None,1,1,01102,3140335.0,1705399.0
2015-BFN-0002841,DEL FRISCO'S GRILLE,100 SAINT PAUL SUITE 140 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-20 11:35:11,2019-09-22 00:00:00,348923.0,100 N Saint Paul St,None,Denver,CO,None,10,3,03800,3154564.0,1686933.0
2003-BFN-1006998,THAI BAO VIETNAMESE RESTAURANT,5115 FEDERAL BLVD #16 ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2019-03-08 13:24:31,2020-03-07 00:00:00,270110.0,5115 N Federal Blvd Unit 16,None,Denver,CO,None,1,1,00101,3133034.0,1712952.0
2003-BFN-1006221,JOE'S LIQUOR STORE,2644 LARIMER ST,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2018-05-31 11:55:44,2019-06-06 00:00:00,None,None,None,None,None,None,9,2,01600,3144950.0,1701802.0
2007-BFN-1024883,COORS FIELD,2001 BLAKE ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-07-02 10:30:40,2019-07-29 00:00:00,182408.0,2001 Blake St,None,Denver,CO,None,9,6,01600,3142229.0,1700244.0
2015-BFN-0000233,BAR LAS PALMAS,2207 LARIMER ST,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-05-07 12:05:38,2019-05-12 00:00:00,176399.0,2207 Larimer St,None,Denver,CO,None,9,6,01600,3143363.0,1700330.0
2018-BFN-0004591,OUTDOOR FOUNDATION,144 W COLFAX AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-11 10:11:54,2019-07-11 00:00:00,180083.0,144 W Colfax Ave,None,Denver,CO,None,10,6,02000,3143554.0,1694751.0
2008-BFN-1031376,EXTRA INNINGS SPORTS BAR,3333 S TAMARAC DRUNIT R ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-06-08 12:41:59,2019-05-02 00:00:00,270165.0,3333 S Tamarac Dr Unit R,None,Denver,CO,None,4,3,06811,3168712.0,1664509.0
2017-BFN-0004305,"SWIZZLE BEVERAGE CO, LLC",1080 S GAYLORD ST,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2017-06-22 00:00:00,2018-06-22 00:00:00,89554.0,1080 S Gaylord St,None,Denver,CO,None,6,3,03402,3151505.0,1679176.0
2013-BFN-1064032,SHOP FAST,6504 E ALAMEDA AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-12-10 08:37:49,2019-12-10 00:00:00,134799.0,6504 E Alameda Ave,None,Denver,CO,None,5,3,05002,3165283.0,1684374.0
2015-BFN-0001178,LOS PARCEROS,5922 E COLFAX ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-06 08:49:35,2019-07-16 00:00:00,365313.0,5922 E Colfax Ave,None,Denver,CO,None,5,2,04304,3163432.0,1694938.0
2008-BFN-1031946,TAXI COMMISSARY,3455 RINGSBY CTUNIT 105 ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-07-16 08:42:07,2019-08-15 00:00:00,None,None,None,None,None,None,9,1,01500,3145658.0,1706436.0
2012-BFN-1063810,POUR LA FRANCE DIA,8900 PENA BLVD CON B ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-06-11 08:20:36,2019-05-07 00:00:00,179277.0,8900 Pena Blvd Bldg R18-2,None,Denver,CO,None,11,7,08313,3231972.0,1739109.0
2013-BFN-1069480,MACHETE,1730 WYNKOOP ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2019-01-10 11:02:08,2020-02-05 00:00:00,171352.0,1730 Wynkoop St,None,Denver,CO,None,9,6,01701,3140835.0,1699485.0
2018-BFN-0008855,ROCKY MOUNTAIN ADAPTIVE AQUATICS,715 S FOREST ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2019-01-02 07:20:43,2020-01-02 00:00:00,221539.0,715 S Forest St,None,Denver,CO,None,5,3,04900,3161029.0,1681433.0
2013-BFN-1069371,HOTEL MONACO / PANZANO RESTAURANT,1717 CHAMPA ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-05-18 14:35:46,2019-04-30 00:00:00,55154.0,1717 Champa St,None,Denver,CO,None,9,6,01702,3142649.0,1697692.0
2017-BFN-0003525,RUTH'S CHRIS STEAK HOUSE,7001 E BELLEVIEW AVESTE 100 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-20 12:21:24.000001,2019-07-24 00:00:00,11635859.0,7001 E Belleview Ave Ste 100,None,Denver,CO,None,4,3,06701,3167635.0,1652822.0
2011-BFN-1057460,MR. B'S WINES AND SPIRITS,2101 MARKET ST UNIT 112 ,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2011-12-09 00:00:00,2014-12-15 00:00:00,253776.0,2101 Market St Unit 112,None,Denver,CO,None,9,6,01600,3142826.0,1700311.0
2010-BFN-1048218,FOUR SEASONS HOTEL DENVER,1111 14TH ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-09-10 11:37:58.000001,2019-09-21 00:00:00,229428.0,1111 14th St,None,Denver,CO,None,9,6,01702,3141038.0,1697180.0
2009-BFN-1039598,VINCENT CONVENIENCE MARKET,1906 E COLFAX AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-07-09 10:02:48,2019-07-26 00:00:00,177075.0,1906 E Colfax Ave,None,Denver,CO,None,10,6,03202,3150620.0,1694818.0
2001-BFN-91407,CHILI'S TOO,951 16TH ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-07 12:08:01,2019-12-12 00:00:00,None,None,None,None,None,None,9,6,01702,3142313.0,1697351.0
2010-BFN-1046874,SIPPING N' PAINTING,4995 N LOWELL BLVD,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2018-09-17 00:00:00,2019-06-13 00:00:00,223218.0,4995 N Lowell Blvd,None,Denver,CO,None,1,1,00101,3130693.0,1711992.0
2002-BFN-7892,ERAWAN CAFE,3919 E 8TH AVE,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2018-11-16 14:24:47,2019-11-26 00:00:00,185475.0,3919 E 8th Ave,None,Denver,CO,None,10,2,03300,3157160.0,1691004.0
2001-BFN-82394,MORTON'S OF CHICAGO INC,1745 -61 WAZEE ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-06-08 15:12:41,2019-06-06 00:00:00,None,None,None,None,None,None,9,6,01701,3141107.0,1699569.0
2018-BFN-0003976,COTTONWOOD INSTITUTE,1701 WYNKOOP ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-03 14:51:45,2019-07-03 00:00:00,54061.0,1701 Wynkoop St,None,Denver,CO,None,9,6,01701,3140598.0,1699567.0
2014-BFN-1074560,MARISCOS MR. LUCKYS,555 S FEDERAL BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-10-30 14:05:12,2019-09-29 00:00:00,94055.0,555 S Federal Blvd,None,Denver,CO,None,3,4,04502,3133507.0,1682580.0
2019-BFN-0001460,WEALTH IN COMMUNITY KNOWLEDGE,144 W COLFAX AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2019-03-14 13:09:08.000001,2020-03-14 00:00:00,180083.0,144 W Colfax Ave,None,Denver,CO,None,10,6,02000,3143554.0,1694751.0
2011-BFN-1052448,AD HOMINEM,43 W 9TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-03-01 15:04:53,2020-03-18 00:00:00,177422.0,43 W 9th Ave,None,Denver,CO,None,10,6,02000,3143876.0,1691456.0
2012-BFN-1060325,SIPPING N' PAINTING HAMPDEN,6300 E HAMPDEN AVE UNIT D ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2018-10-26 09:06:43,2019-11-12 00:00:00,270116.0,6300 E Hampden Ave Unit D,None,Denver,CO,None,4,3,06809,3164363.0,1662952.0
2012-BFN-1058349,CIRCLE K #2703290,411 W FLORIDA AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-05-30 13:14:25,2019-05-20 00:00:00,158037.0,411 W Florida Ave,None,Denver,CO,None,7,3,01403,3142673.0,1676574.0
2019-BFN-0000647,HIGHLANDS UNITED METHODIST CHURCH,3131 N OSCEOLA ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2019-02-12 07:49:02,2020-02-12 00:00:00,50388.0,3131 N Osceola St,None,Denver,CO,None,1,1,00303,3129762.0,1702703.0
2013-BFN-1067859,QUEEN LIQUOR,2426 W EVANS AVE,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2018-10-08 13:57:50,2019-08-31 00:00:00,116481.0,2426 W Evans Ave,None,Denver,CO,None,7,4,05400,3136069.0,1672361.0
2003-BFN-1007004,LUCA D'ITALIA,711 GRANT ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-03-26 13:28:27.000001,2020-02-03 00:00:00,261661.0,711 N Grant St,None,Denver,CO,None,10,6,02702,3145195.0,1690300.0
2018-BFN-0002493,TAP AND BURGER SOUTH,4910 S NEWPORT ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-14 15:33:34,2019-06-21 00:00:00,474087.0,4910 S Newport St,None,Denver,CO,None,4,3,06701,3167095.0,1653138.0
2018-BFN-0002877,STAYBRIDGE SUITES,333 W COLFAX AVE,LIQUOR - LODGING AND ENTERTAINMENT,LICENSE ISSUED - ACTIVE,2018-08-28 07:43:24,2019-08-07 00:00:00,55356.0,333 W Colfax Ave,None,Denver,CO,None,9,6,01702,3142683.0,1694975.0
2016-BFN-0008848,TAVERNETTA,1889 16TH ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-02-20 11:27:12,2020-03-09 00:00:00,509764.0,1889 16th St,None,Denver,CO,None,9,6,01701,3140128.0,1699566.0
2016-BFN-0000204,DIVINO LLC,1240 S BROADWAY ,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-01-15 00:00:00,2017-01-15 00:00:00,173939.0,1240 S Broadway,None,Denver,CO,None,7,3,03001,3144341.0,1678036.0
2014-BFN-1070958,ALL GOLF AT OVERLAND,1801 S HURON ST,LIQUOR - HOTEL AND RESTAURANT WITH OPTIONAL PREMISES,LICENSE ISSUED - ACTIVE,2018-08-03 15:35:30,2019-07-29 00:00:00,104787.0,1801 S Huron St,None,Denver,CO,None,7,3,01403,3141428.0,1674089.0
2012-BFN-1061998,VINO VOLO,9100 PENA BLVDUNIT CC-13 ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2018-12-26 14:23:17,2019-10-29 00:00:00,221161.0,9100 Pena Blvd,None,Denver,CO,None,11,7,08313,3231969.0,1740241.0
2017-BFN-0005300,WHOLE FOODS MARKET,1701 WEWATTA ST,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-10-08 11:49:45,2019-11-05 00:00:00,513920.0,1701 Wewatta St,None,Denver,CO,None,9,6,01701,3140198.0,1700083.0
2018-BFN-0006518,CIVIC CENTER CONSERVANCY,144 W COLFAX AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-09-20 10:39:08,2019-09-20 00:00:00,180083.0,144 W Colfax Ave,None,Denver,CO,None,10,6,02000,3143554.0,1694751.0
2004-BFN-1011124,SAM'S CORNER STORE,883 S FEDERAL BLVD,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-07-25 12:54:59,2019-08-30 00:00:00,94584.0,883 S Federal Blvd,None,Denver,CO,None,3,4,04502,3133521.0,1680490.0
2002-BFN-55321,LODO'S BAR &GRILL/HOUSE MIRRORS,1946 MARKET ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-05-30 14:21:01,2019-06-07 00:00:00,None,None,None,None,None,None,9,6,01701,3142396.0,1699609.0
2002-BFN-84315,CHILI'S GRILL & BAR,3625 S MONACO PKWY,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-03-29 14:00:20,2020-04-29 00:00:00,170592.0,3625 S Monaco Street Pkwy,None,Denver,CO,None,4,3,06809,3164498.0,1662146.0
2001-BFN-11645,SAFEWAY STORE NO 1267,6460 E YALE AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2019-01-18 13:43:56,2020-01-13 00:00:00,223382.0,6460 E Yale Ave,None,Denver,CO,None,4,3,06812,3164835.0,1668185.0
2012-BFN-1063270,7-ELEVEN STORE 35365A,380 E 17TH AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2019-02-19 10:40:40,2020-03-21 00:00:00,179653.0,380 E 17th Ave,None,Denver,CO,None,10,6,02601,3145521.0,1695987.0
2018-BFN-0007115,THE TANNER SEEBAUM FOUNDATION,2049 LARIMER ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-10-11 08:45:56,2019-10-11 00:00:00,271551.0,2049 Larimer St,None,Denver,CO,None,9,6,01600,3142882.0,1699821.0
2010-BFN-1046889,OLD SANTA FE MEXICAN GRILL AND BAR,12 E 11TH AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2018-07-10 11:09:53,2019-08-05 00:00:00,167440.0,12 E 11th Ave,None,Denver,CO,None,10,6,02701,3144275.0,1692528.0
2018-BFN-0007146,CHEBA HUT STAPLETON,3990 N CENTRAL PARK BLVDSTE 110 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-01-31 08:30:45.000001,2019-11-28 00:00:00,32577644.0,3990 N Central Park Blvd Ste 110,None,Denver,CO,None,8,5,04105,3173647.0,1707136.0
2012-BFN-1058877,THE RITZ-CARLTON DENVER,1881 CURTIS ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-05-30 14:59:40,2019-05-28 00:00:00,183907.0,1881 Curtis St,None,Denver,CO,None,9,6,01702,3142939.0,1698423.0
2002-BFN-35071,ZITRO CITY VIEW TAVERN,3300 NAVAJO ST,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-06-22 10:13:19,2019-07-02 00:00:00,261421.0,3300 N Navajo St,None,Denver,CO,None,1,1,01102,3139458.0,1703315.0
2002-BFN-1611,MGM'S RESTAUANT & LOUNGE,4801 MORRISON RD,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2018-07-02 09:05:14,2019-06-30 00:00:00,96918.0,4801 Morrison Rd,None,Denver,CO,None,3,4,04501,3126950.0,1680235.0
2018-BFN-0005152,DENVER BOTANIC GARDENS,1007 N YORK ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-31 09:59:09,2019-07-31 00:00:00,270201.0,1007 N York St,None,Denver,CO,None,10,6,03202,3151818.0,1691945.0
2013-BFN-1068348,ODYSSEY ITALIAN BISTRO & WINE BAR,603 E 6TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-03-08 15:33:19,2020-04-09 00:00:00,68412.0,603 E 6th Ave,None,Denver,CO,None,10,3,02801,3146352.0,1689668.0
2002-BFN-97235,THE SQUIRE LOUNGE,1800 E COLFAX AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2019-02-20 14:26:29,2020-03-20 00:00:00,176604.0,1800 E Colfax Ave,None,Denver,CO,None,10,6,03201,3150272.0,1694774.0
2018-BFN-0004563,HISPANIC CHAMBER EDUCATION FOUNDATION,1007 N YORK ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-10 08:07:56,2019-07-10 00:00:00,270201.0,1007 N York St,None,Denver,CO,None,10,6,03202,3151818.0,1691945.0
2018-BFN-0006366,DENVER CIVIC VENTURES,1245 CHAMPA ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-09-13 13:33:38,2019-09-13 00:00:00,54232.0,1245 Champa St,None,Denver,CO,None,9,6,01702,3141067.0,1696085.0
2004-BFN-1009541,BANNOCK STREET GARAGE,1015 BANNOCK ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2019-03-29 13:41:48,2020-02-26 00:00:00,67938.0,1015 N Bannock St,None,Denver,CO,None,10,6,02000,3143253.0,1692056.0
2002-BFN-21141,PHO FUSION,3100 S SHERIDAN BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2017-09-13 15:54:26.000001,2019-09-12 00:00:00,175532.0,3100 S Sheridan Blvd,None,Denver,CO,None,2,4,04801,3125925.0,1663633.0
2010-BFN-1048139,STONE PONY,1301 N SANTA FE DR,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-06-11 09:34:52,2019-05-01 00:00:00,246285.0,1301 N Santa Fe Dr,None,Denver,CO,None,3,1,01800,3140949.0,1693720.0
2017-BFN-0008468,CORIANDER,4968 N TOWER RD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-03-29 11:57:26,2020-04-26 00:00:00,521547.0,4968 N Tower Rd,None,Denver,CO,None,11,5,08303,3204706.0,1712319.0
2002-BFN-50754,EMBASSY SUITES - DENVER AIRPORT,4444 N HAVANA ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-04-23 08:42:09,2019-05-04 00:00:00,11423.0,4444 N Havana St,None,Denver,CO,None,8,5,04105,3178510.0,1708860.0
2012-BFN-1063840,THE BLACK BOX,314 E 13TH AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2018-12-26 14:06:47,2020-01-17 00:00:00,181373.0,314 E 13th Ave,None,Denver,CO,None,10,6,02701,3145354.0,1693674.0
2009-BFN-1038666,KATHERINE'S,728 S UNIVERSITY BLVD,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-06-22 10:23:18,2019-07-09 00:00:00,221552.0,728 S University Blvd,None,Denver,CO,None,6,3,03901,3152189.0,1681387.0
2016-BFN-0004582,KAROLIE CORPORATION,5100 E COLFAX AVE,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-07-25 00:00:00,2017-07-25 00:00:00,128612.0,5100 E Colfax Ave,None,Denver,CO,None,5,2,04302,3160929.0,1694855.0
2011-BFN-1052226,THE UNIVERSAL,2911 W 38TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-03 14:33:47,2019-08-25 00:00:00,178690.0,2911 W 38th Ave,None,Denver,CO,None,1,1,00401,3133996.0,1705567.0
2012-BFN-1058060,BLUE OCEAN ASIAN CUISINE,8101 E BELLEVIEW AVEUNIT A90 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-07 13:44:28,2019-12-28 00:00:00,264064.0,8101 E Belleview Ave Unit A90,None,Denver,CO,None,4,3,06804,3170799.0,1653070.0
2014-BFN-1074115,THE NOSHERY,4994 LOWELL BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-24 08:42:22,2019-09-10 00:00:00,162148.0,4994 N Lowell Blvd,None,Denver,CO,None,1,1,00101,3130904.0,1711961.0
2018-BFN-0007898,THE DENVER FOUNDATION,861 N SANTA FE DR,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-11-13 09:47:37.000001,2019-11-13 00:00:00,69321.0,861 N Santa Fe Dr,None,Denver,CO,None,3,1,01800,3140894.0,1691188.0
2015-BFN-0006738,COLORADO BEVERAGE COMPANY,5080 N CENTRAL PARK BLVD,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2019-01-09 14:39:10,2019-12-23 00:00:00,493440.0,5080 N Central Park Blvd,None,Denver,CO,None,8,5,04105,3173604.0,1713274.0
